# 30/12/2022 11:36:54 AM: Prices - EPEX Spot Market Auction - germany_luxembourg - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
31/12/2022,-0.03,-0.07,-0.03,,-0.04,-0.03,-0.02,-0.01,-0.05,0.63,-0.03,-0.30,-1.66,-3.78,-3.44,-2.07,-1.98,-0.90,0.00,-0.01,-1.01,-1.39,-1.04,-1.07,-0.68,-3.78,0.63,-0.04,-0.03,-0.34,-2.82,-0.48,-1.05,-0.79,-1.21,-0.04,-0.04,-1.58,-0.37,0.14,-2.30,-1.24,-0.87,-2.21
30/12/2022,11.17,5.09,3.09,,0.65,0.57,4.88,10.93,24.13,27.69,29.08,26.09,24.72,17.74,19.87,25.64,27.97,21.01,30.78,22.40,13.79,2.63,0.69,0.40,0.00,0.00,30.78,5.00,10.13,26.90,22.81,22.00,0.93,14.63,23.90,4.24,7.56,24.85,5.35,22.96,22.11,26.35,6.65,23.67
29/12/2022,-1.01,-1.05,-1.10,,-2.18,-2.05,-0.98,-0.05,0.09,8.98,5.97,5.28,4.01,1.99,3.40,19.95,24.54,27.20,34.54,51.41,47.94,26.62,25.01,26.31,21.07,-2.18,51.41,-1.34,-0.75,6.06,12.47,40.27,24.75,13.58,19.60,-1.40,-1.04,9.27,7.56,3.75,3.67,26.56,33.06,9.86
28/12/2022,40.28,33.13,10.31,,0.05,0.03,0.10,16.97,31.41,43.24,63.63,68.38,59.95,52.08,47.09,71.10,71.08,85.77,89.71,87.43,71.77,55.10,46.42,35.45,21.05,0.03,89.71,20.94,12.13,58.80,60.34,83.67,39.51,45.90,67.60,13.98,16.54,59.57,24.19,38.81,56.88,79.42,52.87,61.61
27/12/2022,23.36,9.98,5.69,,5.00,11.46,19.59,30.42,80.96,95.90,100.08,95.93,108.42,110.38,124.36,139.08,143.32,147.56,158.69,164.69,156.93,147.56,128.80,107.84,85.62,5.00,164.69,11.01,35.61,100.08,129.29,156.97,117.46,91.73,128.78,12.51,23.31,114.68,54.69,76.84,109.77,147.16,131.91,120.25
26/12/2022,50.30,36.98,27.02,,21.30,17.90,16.33,18.11,23.29,38.68,53.57,59.30,59.00,54.90,29.99,32.64,33.99,47.63,54.98,52.20,59.17,58.43,59.04,48.55,19.48,16.33,59.30,33.90,18.91,52.64,37.88,53.50,46.38,40.53,48.00,28.31,26.40,45.26,33.06,33.41,50.80,42.31,49.48,44.97
25/12/2022,120.28,112.11,106.65,,90.84,85.70,85.65,85.64,92.70,110.10,113.28,119.60,121.36,101.01,95.60,92.89,110.08,112.91,130.42,120.38,110.09,118.21,106.52,102.25,100.00,85.64,130.42,107.47,87.42,116.09,99.90,118.45,106.75,106.01,111.48,100.21,97.45,107.99,100.55,100.43,109.39,111.58,109.58,106.76
24/12/2022,81.20,50.40,50.00,,32.52,36.00,48.48,57.53,98.20,122.20,145.87,138.67,140.04,137.78,139.96,150.99,159.89,163.05,166.34,149.74,138.79,129.67,120.00,116.70,110.78,32.52,166.34,53.53,60.05,136.70,147.16,154.48,119.29,111.87,146.11,49.77,56.79,141.93,77.62,105.95,139.11,160.07,127.61,144.56
23/12/2022,148.72,148.72,146.39,,137.87,141.00,148.55,169.45,189.19,217.00,222.20,225.09,221.93,223.91,228.91,225.92,220.05,222.06,214.02,209.93,198.44,181.34,152.00,148.74,119.90,119.90,228.91,145.43,162.05,221.56,224.70,211.11,150.50,185.89,219.12,145.21,153.74,223.13,152.66,199.46,224.96,220.51,168.39,224.30
22/12/2022,158.90,145.60,140.19,,132.41,128.22,155.92,183.86,224.72,224.40,223.72,225.40,224.40,224.04,216.82,213.29,210.39,213.19,214.19,224.40,221.82,201.07,183.71,170.96,161.67,128.22,225.40,144.28,173.18,224.48,216.14,218.40,179.35,192.64,219.67,143.54,158.73,220.31,165.60,214.18,222.67,212.77,193.94,219.06
21/12/2022,182.11,174.76,178.93,,167.93,168.96,180.00,218.57,253.16,273.00,269.84,251.71,248.24,238.96,232.89,241.02,228.96,224.79,246.01,234.99,225.81,211.19,187.91,170.58,140.09,140.09,273.00,175.93,205.17,260.70,235.46,232.90,177.44,214.60,243.02,175.45,190.55,248.08,186.18,253.64,242.95,235.20,195.10,240.30
20/12/2022,108.19,92.41,92.45,,76.35,81.94,99.21,149.99,199.68,223.40,225.14,220.37,227.34,219.23,216.22,228.18,225.01,227.65,228.99,234.43,230.00,228.24,229.49,211.16,184.65,76.35,234.43,92.35,132.71,224.06,222.16,230.27,213.39,185.82,225.50,91.76,112.53,223.11,146.15,199.55,220.79,227.46,219.66,222.73
19/12/2022,120.10,105.84,92.36,,76.10,77.72,109.11,175.36,240.03,249.57,248.85,248.85,247.05,248.70,245.80,249.43,248.81,249.02,248.85,248.85,227.11,187.71,174.65,166.33,120.06,76.10,249.57,98.60,150.56,248.58,248.19,243.46,162.19,191.93,246.74,96.87,124.58,248.38,137.11,228.45,247.60,249.03,187.45,248.11
18/12/2022,176.27,168.67,170.28,,172.11,172.43,169.49,168.30,177.22,209.72,209.65,218.09,216.12,185.80,224.43,229.50,239.86,233.57,229.47,220.65,208.29,130.02,163.08,145.93,115.28,115.28,239.86,171.83,171.86,213.40,219.90,223.00,138.58,189.76,218.76,171.54,171.85,216.65,160.76,191.22,211.11,233.10,163.88,218.97
17/12/2022,283.90,271.08,259.95,,246.13,238.73,237.36,237.51,248.77,291.05,299.81,302.13,281.16,270.07,254.75,266.87,283.50,305.13,335.42,324.01,291.99,264.07,245.93,216.08,199.86,199.86,335.42,265.27,240.59,293.54,268.80,314.14,231.49,268.97,292.16,256.19,252.93,281.17,245.78,269.29,277.03,297.73,256.99,276.41
16/12/2022,296.30,288.12,280.19,,270.33,282.55,296.35,344.51,458.94,543.49,561.72,543.49,540.83,492.26,469.12,465.80,465.14,478.55,505.00,490.17,467.80,401.93,335.11,308.56,285.27,270.33,561.72,283.74,345.59,547.38,473.08,485.38,332.72,411.31,501.95,285.64,314.66,510.23,320.68,477.17,511.43,478.62,381.47,496.11
15/12/2022,300.00,290.74,279.46,,270.19,274.14,289.63,336.73,432.74,490.03,489.66,474.55,450.72,406.56,396.53,455.05,469.93,485.03,500.00,499.91,485.53,439.90,367.72,336.29,306.06,270.19,500.00,285.10,333.31,476.24,432.02,492.62,362.49,396.96,466.96,284.03,309.20,454.13,326.97,437.29,432.09,477.50,405.90,442.22
14/12/2022,274.82,270.47,268.69,,278.20,280.21,311.11,368.82,494.97,539.99,569.72,565.18,568.01,526.07,515.48,514.95,528.53,545.00,590.00,557.00,520.57,487.90,396.67,351.72,328.94,268.69,590.00,273.05,363.78,560.73,521.26,553.14,391.31,443.88,545.04,280.58,318.41,540.99,342.71,493.38,543.69,544.62,440.47,536.37
13/12/2022,306.14,288.11,285.28,,276.98,282.30,316.07,368.90,499.70,571.76,553.29,518.08,505.16,482.78,506.03,552.71,570.25,590.00,665.01,595.94,522.58,452.47,353.79,321.03,283.08,276.98,665.01,289.13,366.74,537.07,527.94,593.38,352.59,444.48,552.80,292.48,327.94,532.51,336.15,498.41,503.01,594.49,421.48,522.50
12/12/2022,280.18,277.68,274.31,,269.79,267.92,283.71,392.24,505.00,545.22,513.99,505.47,497.62,489.95,482.80,506.04,535.73,558.54,588.09,558.66,508.04,490.00,408.90,361.32,313.20,267.92,588.09,275.49,362.22,515.58,503.63,553.33,393.36,433.93,524.18,275.60,318.85,509.60,343.69,489.11,493.96,547.10,440.02,502.94
11/12/2022,300.65,292.80,288.08,,272.52,268.42,269.24,280.98,279.73,293.09,320.09,326.55,345.19,347.71,324.74,328.31,336.51,361.60,413.94,430.05,412.74,383.98,335.35,323.85,306.25,268.42,430.05,288.51,274.59,321.23,334.32,404.58,337.36,326.77,353.38,281.95,281.55,327.77,300.15,293.47,336.05,360.09,365.37,334.84
10/12/2022,312.48,306.00,290.79,,287.26,284.90,287.15,295.35,313.58,346.14,396.61,419.33,412.38,398.10,375.90,377.07,393.50,420.59,449.92,442.70,420.72,361.15,323.88,307.65,288.27,284.90,449.92,299.13,295.25,393.62,386.14,433.48,320.24,354.64,404.41,294.76,297.19,389.88,304.87,337.92,401.43,410.27,357.40,396.05
09/12/2022,334.01,306.42,302.38,,298.49,304.04,317.66,358.77,455.38,474.29,474.70,471.33,484.16,481.10,470.00,476.44,473.91,474.88,507.91,477.37,451.51,440.00,376.00,338.04,316.22,298.49,507.91,310.33,358.96,476.12,475.36,477.92,367.57,411.04,476.47,310.50,334.64,475.74,345.62,440.79,476.65,483.29,399.86,476.16
08/12/2022,286.56,280.78,269.67,,269.91,275.49,299.79,326.00,400.09,447.43,454.09,447.85,446.22,448.47,448.26,454.05,456.99,462.92,498.21,459.27,454.02,433.91,353.13,328.31,299.24,269.67,498.21,276.73,325.34,448.90,451.94,468.61,353.65,387.53,456.48,280.37,301.04,450.42,318.57,406.90,447.70,468.04,387.98,450.31
07/12/2022,264.59,235.72,203.91,,199.96,230.18,259.40,254.05,345.01,383.29,345.70,325.23,305.01,296.85,323.15,408.06,436.74,454.07,419.26,400.00,388.38,408.82,327.15,300.72,280.56,199.96,454.07,226.05,272.16,339.81,366.20,415.43,329.31,324.83,373.81,232.29,249.10,353.00,275.84,332.01,312.56,429.53,350.94,349.17
06/12/2022,298.10,277.91,275.90,,277.69,287.38,309.23,370.99,454.93,455.68,459.95,453.20,460.17,453.97,446.10,459.29,453.84,461.53,479.40,453.93,418.26,368.95,319.00,304.98,274.28,274.28,479.40,282.40,355.63,457.25,453.30,453.28,316.80,386.44,454.61,287.70,319.02,455.28,318.28,435.39,453.36,463.52,356.57,454.43
05/12/2022,205.16,195.89,183.22,,181.68,163.66,250.61,292.00,368.99,406.33,400.49,399.65,421.93,404.91,392.96,413.46,429.91,430.73,444.98,433.15,427.92,392.30,333.11,324.56,292.62,163.66,444.98,191.49,268.82,407.10,410.31,434.20,335.65,341.26,417.20,196.70,230.15,408.71,265.32,366.95,404.86,429.77,367.28,410.47
04/12/2022,230.70,219.92,231.19,,208.81,208.52,213.08,211.84,218.86,255.30,288.83,300.73,306.57,304.85,301.53,306.07,308.24,324.90,347.42,304.86,302.00,261.63,279.20,265.90,243.17,208.52,347.42,222.66,213.08,287.86,305.17,319.80,262.48,268.51,304.28,218.70,217.87,296.52,232.74,243.71,303.42,321.66,276.13,304.67
03/12/2022,238.15,235.60,231.77,,223.94,230.64,245.00,252.06,253.05,256.93,281.67,311.30,316.09,307.44,302.50,315.91,315.91,330.92,358.73,343.10,311.74,290.55,289.90,278.70,244.49,223.94,358.73,232.37,245.19,291.50,310.44,336.12,275.91,281.92,312.69,234.18,238.78,300.97,251.15,260.93,309.33,330.37,293.08,311.53
02/12/2022,306.33,294.19,299.10,,298.97,300.72,313.82,361.55,413.60,442.66,433.19,427.34,409.66,403.96,384.30,307.58,288.00,281.82,379.14,334.02,340.04,252.46,333.53,278.62,256.24,252.46,442.66,299.65,347.42,428.21,345.96,333.76,280.21,339.20,369.31,302.19,323.54,387.09,309.09,412.75,406.32,314.14,299.15,370.14
01/12/2022,292.06,291.43,284.76,,274.80,271.91,283.49,353.18,450.84,463.55,462.15,453.07,446.43,437.88,446.54,464.07,463.10,458.04,484.07,469.79,457.89,430.80,379.49,340.63,304.55,271.91,484.07,285.76,339.86,456.30,452.90,467.45,363.87,394.36,458.88,283.08,312.81,454.60,329.83,432.43,445.98,467.32,397.19,451.85
30/11/2022,288.45,279.18,264.27,,260.79,267.63,290.00,332.28,434.43,478.10,478.60,474.71,482.52,449.99,450.47,464.24,458.76,478.40,503.55,495.20,465.14,413.90,344.20,316.86,277.18,260.79,503.55,273.17,331.09,478.48,455.87,485.57,338.04,393.70,473.31,275.05,302.13,467.17,314.10,430.85,464.42,476.24,385.41,463.45
29/11/2022,271.88,250.09,228.17,,226.24,235.17,271.89,303.99,396.22,444.92,445.32,445.91,435.60,418.05,424.26,446.38,450.70,460.04,501.10,486.86,463.82,400.00,334.90,297.66,280.25,226.24,501.10,244.10,301.82,442.94,434.85,477.96,328.20,371.64,451.91,247.24,272.96,438.89,291.37,397.61,430.96,464.56,377.25,436.82
28/11/2022,129.22,130.46,127.70,,119.58,120.07,129.50,193.09,304.17,354.63,367.70,370.00,365.91,360.10,367.20,383.91,397.91,392.60,415.58,398.97,374.70,329.04,312.00,294.98,260.26,119.58,415.58,126.74,186.71,364.56,377.28,395.46,299.07,291.64,379.10,126.09,156.72,370.92,204.17,304.90,365.80,397.50,328.33,374.17
27/11/2022,144.88,135.00,122.01,,99.40,99.40,105.64,129.00,136.76,141.34,151.77,153.50,163.53,159.62,151.84,157.13,158.00,170.89,180.10,180.40,181.88,157.28,135.10,155.04,150.07,99.40,181.88,125.32,117.70,152.54,156.65,178.32,149.37,146.65,162.50,117.72,121.51,154.59,130.80,139.72,157.12,166.53,159.96,157.27
26/11/2022,212.77,210.70,199.13,,200.00,197.99,211.94,214.94,228.07,264.96,279.90,257.83,253.32,249.99,237.41,257.61,264.02,288.20,315.92,306.10,270.08,232.22,213.37,200.00,173.69,173.69,315.92,205.65,213.24,264.00,252.26,295.08,204.82,239.17,270.45,205.42,209.44,258.13,207.90,246.97,249.64,281.44,232.58,253.36
25/11/2022,187.29,175.19,163.07,,151.82,159.15,181.64,230.60,297.07,307.65,289.85,280.45,263.47,256.03,272.43,290.17,318.36,327.36,349.90,337.95,314.37,274.15,266.32,269.92,226.03,151.82,349.90,169.34,217.12,285.36,284.25,332.40,259.11,257.93,300.67,169.69,193.23,284.80,215.19,281.29,268.10,321.45,281.46,280.15
24/11/2022,141.63,127.37,122.17,,117.73,126.18,153.56,207.39,293.16,309.09,294.94,295.02,289.90,272.93,269.92,272.24,300.36,315.05,322.72,299.59,285.91,261.56,229.94,217.10,173.64,117.73,322.72,127.23,195.07,297.24,278.86,305.82,220.56,237.46,293.97,131.44,161.15,288.05,180.95,276.15,281.94,302.59,244.62,283.40
23/11/2022,152.89,137.44,123.98,,119.94,123.91,149.78,209.19,258.46,268.55,229.95,197.41,172.42,166.64,165.11,180.08,186.68,206.22,223.49,219.51,209.92,153.73,149.77,142.24,124.22,119.94,268.55,133.56,185.34,217.08,174.63,214.79,142.49,177.98,202.17,134.66,159.45,195.86,153.80,241.54,175.40,199.12,166.57,178.06
22/11/2022,113.67,112.45,99.97,,82.15,87.90,103.72,152.18,229.91,248.97,236.51,242.20,244.41,245.18,251.76,258.96,259.97,255.54,284.96,294.90,272.49,248.95,199.13,199.53,167.68,82.15,294.90,102.06,143.43,243.02,253.97,276.97,203.82,203.88,257.99,99.98,122.74,248.50,149.77,216.89,245.89,264.86,230.45,250.41
21/11/2022,139.35,140.38,149.49,,144.98,154.80,167.52,270.40,316.94,324.05,308.15,296.18,307.53,299.82,302.32,332.02,333.69,334.68,335.39,315.41,291.43,252.17,220.00,199.93,155.03,139.35,335.39,143.55,227.42,308.98,316.96,319.23,206.78,253.82,315.06,149.42,185.48,312.97,192.58,304.89,301.46,333.95,239.00,311.93
20/11/2022,200.74,183.92,187.42,,180.00,170.59,175.88,180.08,194.19,200.03,215.03,212.03,217.99,210.05,198.85,205.15,224.60,241.95,267.37,273.00,266.44,244.90,215.10,212.03,169.45,169.45,273.00,188.02,180.19,211.27,209.66,262.19,210.37,210.28,227.71,183.09,184.10,210.47,192.86,197.33,209.73,234.77,230.15,211.45
19/11/2022,144.47,146.48,148.40,,140.67,143.98,150.00,138.98,159.93,205.70,215.07,180.78,203.91,186.74,192.02,213.34,227.11,243.39,281.98,287.29,260.70,240.00,232.09,219.05,204.82,138.98,287.29,145.01,148.22,201.37,204.80,268.34,223.99,198.62,224.84,145.67,146.61,203.08,172.41,179.92,190.86,241.46,240.66,200.65
18/11/2022,113.02,119.67,126.83,,115.82,120.05,129.97,150.05,227.79,227.23,228.56,228.56,226.43,197.37,194.91,206.91,214.98,202.98,211.80,172.76,158.17,135.61,118.35,153.33,123.65,113.02,228.56,118.84,156.97,227.70,203.54,186.43,132.74,171.03,205.89,120.89,137.90,215.62,136.18,208.41,211.82,209.17,143.65,211.53
17/11/2022,47.95,23.92,16.45,,10.39,5.88,11.06,66.55,84.84,96.08,89.90,83.65,86.78,112.44,119.83,143.17,153.40,152.65,194.93,181.80,153.63,136.68,146.84,149.80,128.91,5.88,194.93,24.68,42.08,89.10,132.21,170.75,140.56,99.90,130.69,19.28,33.38,110.66,69.11,84.34,100.68,161.04,149.61,116.55
16/11/2022,79.17,79.18,79.15,,70.49,70.49,79.18,120.01,151.33,168.15,176.09,174.42,163.78,180.48,184.01,201.07,220.58,236.10,241.41,202.94,163.72,146.08,114.10,83.32,64.91,64.91,241.41,77.00,105.25,170.61,196.54,211.04,102.10,143.76,192.73,76.28,91.13,183.57,94.78,153.90,175.67,224.79,129.18,187.39
15/11/2022,136.20,129.31,128.85,,110.15,111.17,129.92,163.62,211.53,222.74,210.00,199.92,198.81,189.84,205.65,222.18,224.08,217.35,220.00,214.24,220.69,174.98,153.52,137.91,122.27,110.15,224.08,126.13,154.06,207.87,210.44,218.07,147.17,177.29,212.13,124.27,140.09,209.15,142.45,201.97,198.56,220.90,170.60,206.75
14/11/2022,100.01,101.43,93.88,,107.13,108.75,121.88,167.38,205.10,208.90,166.45,142.40,129.90,143.33,165.69,207.32,212.28,212.44,254.18,217.88,187.44,160.49,139.71,157.58,147.57,93.88,254.18,100.61,150.78,161.91,182.16,217.99,151.34,160.80,187.35,105.51,125.70,172.03,134.24,186.96,145.33,221.56,168.45,166.82
13/11/2022,168.80,152.21,143.00,,127.00,134.07,135.29,135.29,150.75,155.96,131.57,120.31,133.00,130.13,125.00,137.40,141.87,150.38,187.61,197.86,165.12,150.04,141.04,141.39,122.11,120.31,197.86,147.75,138.85,135.21,133.60,175.24,138.65,144.88,148.02,143.40,143.30,134.41,141.75,143.39,127.11,154.32,152.93,131.29
12/11/2022,137.41,134.21,130.01,,126.80,129.44,129.68,158.00,172.29,171.72,166.93,141.85,130.89,134.16,138.03,148.94,206.97,194.53,240.70,238.00,199.71,177.44,166.84,160.86,158.69,126.80,240.70,132.11,147.35,152.85,157.03,218.24,165.96,162.25,176.04,131.26,139.73,154.94,148.47,167.24,136.23,197.79,183.59,150.14
11/11/2022,70.25,67.97,67.97,,68.19,75.77,81.26,109.00,134.81,149.07,125.52,111.32,109.45,104.49,114.22,134.74,174.10,179.61,208.51,206.79,177.37,156.21,133.13,128.23,121.04,67.97,208.51,68.60,100.21,123.84,131.89,193.07,134.65,125.38,149.60,71.90,84.40,127.86,101.15,129.60,109.87,174.24,153.80,124.72
10/11/2022,114.54,110.00,99.80,,102.14,99.77,112.55,153.19,182.06,199.12,167.52,124.34,123.34,89.52,101.24,126.98,153.24,184.65,197.44,198.24,181.95,145.07,125.35,121.98,79.99,79.99,199.12,106.62,136.89,153.58,117.75,190.57,118.10,137.25,153.97,106.47,121.76,135.66,120.54,175.47,109.61,165.58,142.10,119.78
09/11/2022,74.42,74.41,64.97,,68.06,68.38,87.30,117.05,148.63,160.58,147.20,129.13,117.83,114.07,119.49,144.36,149.07,159.06,192.11,199.96,168.84,149.10,140.69,127.73,118.81,64.97,199.96,70.47,105.34,138.69,131.75,179.99,134.08,126.72,150.14,72.92,87.90,135.22,103.30,143.37,120.13,161.15,150.86,128.99
08/11/2022,77.58,79.51,73.45,,71.22,62.99,76.77,85.41,129.24,135.49,91.30,71.38,75.62,72.86,91.23,93.46,121.03,123.30,135.27,142.10,119.78,98.60,84.98,99.77,71.37,62.99,142.10,75.44,88.60,93.45,94.65,130.11,88.68,95.15,106.07,73.59,82.02,94.05,84.24,110.36,77.77,118.27,102.77,87.60
07/11/2022,0.09,0.09,0.09,,0.30,5.00,9.07,54.32,99.52,105.04,84.40,67.14,68.86,70.46,84.35,98.87,151.61,149.05,155.57,156.49,140.15,110.07,84.33,77.06,54.36,0.09,156.49,0.14,41.98,81.36,101.32,150.32,81.46,76.10,111.00,2.44,21.06,91.34,41.19,85.82,72.70,138.78,103.74,90.22
06/11/2022,57.85,23.70,35.03,,21.66,64.53,27.14,53.50,31.30,37.44,44.91,59.51,50.47,64.05,39.46,82.07,84.97,85.05,100.81,77.54,73.70,36.97,27.15,27.59,19.85,19.85,100.81,34.56,44.12,48.08,67.64,84.28,27.89,51.09,66.67,38.32,39.34,57.86,35.52,41.79,53.37,88.23,43.80,63.42
